"name","edition","proddate","idno","cntry","c2weight","mode","w5q1","w5q2","w5q3","w5q4","w5q5","w5q6","w5q7","w5q8","w5q9","w5q10","w5q11","w5q12","w5q13","w5q14","w5q15","w5q16","w5q17","w5q18","w5q19","w5q20","w5q21","w5q22","w5q23","w5q24","w5q25","w5q26","w5q27","w5q28","w5q29","w5q30","w5q31","w5q32","w5q33","w5q34","w5q35","w5q36","w5q37","w5q38","w5q39","w5q40","w5q41","w5q42","w5q43","w5q44","w5q45","w5admin","w5q46","w5q47","w5q48","w5q49","w5q50","w5q51","w5q52","w5q53","w5q54","w5q55","w5q56","w5q57","w5q58","w5q69b","w5q68b","w5q67b","w5q66b","w5q69a","w5q68a","w5q67a","w5q66a","w5q65","w5q64","w5q63","w5q62","w5q61","w5q60","w5q59","w5q70","w5q71","w5q72","w5q73","w5q74","w5q75","w5q76","w5q77","w5q78","w5q79","w5q80","w5q81","w5q82","survlng","inwds","inwde","w5ininwe","w5tsinwe","w5osinwe","w5cdinwe","w5ipinwe","w5vainwe","w5scinwe","w5fwinwe","w5indur","w5tsdur","w5ostdur","w5covdur","w5incdur","w5vacdur","w5scdur","w5findur","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","fl_21_do_incomegeneratingprocessa","fl_21_do_incomegeneratingprocessb","fl_25_do_surveyclimatea","fl_25_do_surveyclimateb","longitudinalfinancialwell_being_do_w5q73","longitudinalfinancialwell_being_do_w5q74","longitudinalfinancialwell_being_do_w5q75","longitudinalfinancialwell_being_do_w5q76","longitudinalfinancialwell_being_do_w5q77","longitudinalfinancialwell_being_do_w5q78","longitudinalfinancialwell_being_do_w5q79","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region"
"CRON2W5e01","1.0","28.03.2024",24192,"FI",1.1531733,1,9,9,9,8,8,9,9,9,8,7,0,5,5,8,5,1,1,1,1,3,2,1,1,1,2,1,1,1,0,0,1,5,4,2,2,3,2,3,3,2,3,2,1,6,6,2,2,2,2,4,3,3,4,3,2,4,3,3,3,6,6,6,6,1,1,1,1,1,4,3,4,0,6,1,6,5,4,3,3,2,2,1,1,2,3,2,3,"FIN",2022-10-16 17:08:18,2022-10-16 17:22:30,2022-10-16 17:08:23,2022-10-16 17:10:07,2022-10-16 17:12:17,2022-10-16 17:15:32,2022-10-16 17:18:34,2022-10-16 17:19:45,2022-10-16 17:20:15,2022-10-16 17:22:20,5,104,130,195,182,71,30,125,842,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,,1,,1,3,1,4,2,6,7,5,1,48,16,5,5,1,2,6,"FI193"
"CRON2W5e01","1.0","28.03.2024",24215,"FI",0.9715744,1,8,8,8,8,8,9,9,8,8,7,3,9,9,9,8,1,1,1,1,2,1,1,0,0,7,1,0,0,0,0,1,6,5,3,2,3,1,3,3,2,2,1,1,7,7,1,1,1,2,2,3,5,3,3,3,3,4,3,3,0,0,0,0,6,6,6,6,2,3,3,2,1,6,1,3,4,4,2,2,2,1,2,2,2,3,2,3,"FIN",2022-10-17 11:41:30,2022-10-17 12:33:49,2022-10-17 11:42:21,2022-10-17 11:53:13,2022-10-17 12:00:04,2022-10-17 12:09:11,2022-10-17 12:24:27,2022-10-17 12:28:28,2022-10-17 12:29:50,2022-10-17 12:33:18,51,652,411,547,916,241,82,208,3108,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0",2,1,,1,,7,3,5,4,1,6,2,2,69,10,4,4,6,2,2,"FI1C4"
"CRON2W5e01","1.0","28.03.2024",24250,"FI",0.99694204,1,8,8,8,8,8,8,8,8,8,99,3,99,9,99,99,2,0,0,1,1,0,0,0,1,9,5,0,0,0,0,5,5,5,2,3,3,1,3,3,9,3,1,1,5,5,1,9,9,9,9,9,9,3,3,9,9,9,9,9,6,6,6,6,6,6,6,6,9,3,4,4,0,6,1,5,6,4,1,1,1,1,4,4,4,3,2,3,"FIN",2022-10-13 08:25:08,2022-10-13 08:37:29,2022-10-13 08:25:13,2022-10-13 08:27:36,2022-10-13 08:29:48,2022-10-13 08:33:06,2022-10-13 08:34:18,2022-10-13 08:35:18,2022-10-13 08:36:04,2022-10-13 08:37:13,5,143,132,198,72,60,46,69,725,"w5q84",77.21519,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",2,1,,,1,6,2,5,3,1,4,7,2,74,12,4,5,8,1,9,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24251,"FI",0.8444082,1,7,7,8,5,7,9,9,10,8,3,2,6,10,9,4,1,1,2,1,2,0,1,0,0,1,1,1,2,1,0,5,2,6,5,2,2,1,3,3,3,3,2,1,7,6,1,2,2,2,5,6,5,3,2,2,3,4,3,2,6,6,6,6,0,1,0,1,1,3,4,4,0,6,1,4,6,2,3,2,3,3,2,2,2,3,2,3,"FIN",2022-10-16 15:57:30,2022-10-16 16:14:49,2022-10-16 15:57:37,2022-10-16 16:00:49,2022-10-16 16:03:31,2022-10-16 16:07:35,2022-10-16 16:10:22,2022-10-16 16:12:12,2022-10-16 16:12:46,2022-10-16 16:14:30,7,192,162,244,167,110,34,104,1020,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0",2,1,,,1,4,7,2,3,6,5,1,1,62,16,5,5,1,2,8,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24320,"FI",0.78585523,1,7,8,8,8,8,10,10,8,8,6,7,10,10,10,8,1,1,0,1,2,2,2,0,1,0,2,0,0,0,0,2,6,6,6,5,5,1,3,3,2,2,1,1,6,6,2,2,2,2,6,5,5,3,4,3,4,3,3,3,0,0,0,1,6,6,6,6,2,1,3,4,1,6,1,2,6,4,1,1,1,1,4,4,4,4,2,3,"FIN",2022-10-25 20:52:11,2022-10-25 21:12:48,2022-10-25 20:52:14,2022-10-25 20:54:49,2022-10-25 20:58:08,2022-10-25 21:02:05,2022-10-25 21:06:57,2022-10-25 21:10:01,2022-10-25 21:10:36,2022-10-25 21:12:34,3,155,199,237,292,184,35,118,1223,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; DN2103) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,,1,1,,5,2,3,6,7,1,4,1,49,18,7,5,1,1,10,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24348,"FI",0.86754966,2,8,7,8,7,7,9,9,7,7,3,3,6,10,8,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,6,6,2,1,4,1,2,2,2,2,1,1,7,7,1,2,2,2,7,6,3,3,4,2,4,3,3,4,6,6,6,6,0,1,0,1,1,4,3,4,1,6,1,5,5,3,1,1,1,1,2,4,1,4,2,3,"FIN",2022-10-12 19:21:28,2022-10-12 19:35:59,2022-10-12 19:21:30,2022-10-12 19:23:31,2022-10-12 19:25:27,2022-10-12 19:28:16,2022-10-12 19:32:06,2022-10-12 19:33:39,2022-10-12 19:34:05,2022-10-12 19:35:42,2,121,116,169,230,93,26,97,854,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2,1,,,1,3,7,4,6,2,5,1,1,45,18,7,5,1,2,9,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24372,"FI",2.4791043,1,7,6,8,8,6,9,7,8,6,5,4,99,9,7,3,1,1,1,0,1,1,0,0,0,7,2,0,0,0,0,2,1,5,2,9,3,1,4,3,3,9,2,1,7,7,2,9,1,2,5,9,9,2,1,2,3,4,3,3,6,6,6,6,1,1,1,1,1,3,4,4,1,6,1,5,7,1,3,2,3,4,2,2,1,4,2,3,"FIN",2022-10-20 14:02:32,2022-10-20 14:27:40,2022-10-20 14:02:36,2022-10-20 14:05:58,2022-10-20 14:09:41,2022-10-20 14:14:39,2022-10-20 14:21:37,2022-10-20 14:23:47,2022-10-20 14:24:38,2022-10-20 14:27:24,4,202,223,298,418,130,51,166,1492,"w5q84",92.40506,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,,1,1,,7,5,1,2,3,6,4,2,66,11,1,5,6,3,1,"FI1C3"
"CRON2W5e01","1.0","28.03.2024",24413,"FI",0.7357891,1,7,7,7,6,6,8,8,7,7,7,8,7,7,8,7,4,4,5,4,5,2,2,2,2,3,5,2,3,3,1,2,4,4,3,3,3,1,2,2,4,3,2,1,5,5,1,2,1,2,4,3,4,3,2,3,3,3,3,2,6,6,6,6,1,1,1,1,1,2,3,3,3,6,1,5,5,4,2,2,2,2,2,2,2,3,3,3,"FIN",2022-10-12 11:17:40,2022-10-12 11:29:42,2022-10-12 11:17:46,2022-10-12 11:19:36,2022-10-12 11:21:46,2022-10-12 11:24:14,2022-10-12 11:26:52,2022-10-12 11:27:54,2022-10-12 11:28:18,2022-10-12 11:29:29,6,110,130,148,158,62,24,71,709,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 11; SM-A405FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",1,1,,,1,5,2,3,4,7,6,1,2,62,10,5,5,6,2,3,"FI1C1"
"CRON2W5e01","1.0","28.03.2024",24454,"FI",0.681235,1,8,8,7,6,6,9,8,7,6,5,3,6,6,7,4,2,4,1,0,4,2,2,1,0,3,3,0,1,0,0,4,5,5,5,4,4,1,3,2,2,1,1,1,6,5,2,2,1,2,5,4,5,4,3,3,4,4,3,3,0,1,1,1,6,6,6,6,2,3,3,3,1,6,1,4,6,3,1,1,1,1,3,4,2,3,2,3,"FIN",2022-10-21 15:14:40,2022-10-21 15:26:44,2022-10-21 15:14:46,2022-10-21 15:16:31,2022-10-21 15:18:39,2022-10-21 15:20:43,2022-10-21 15:23:56,2022-10-21 15:25:23,2022-10-21 15:25:41,2022-10-21 15:26:35,6,105,128,124,193,87,18,54,715,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,,1,1,,7,2,4,5,6,1,3,1,69,18,7,5,6,2,4,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24476,"FI",0.8197485,1,9,8,8,8,8,8,9,9,9,7,7,4,2,10,2,1,1,1,2,1,1,1,1,1,2,1,0,0,0,1,2,5,6,5,5,4,1,2,2,2,2,2,1,6,6,2,2,2,2,6,4,4,3,3,3,3,3,2,3,6,6,6,6,0,1,1,1,1,3,3,4,3,6,1,2,4,4,1,1,1,1,5,5,3,4,2,3,"FIN",2022-10-25 15:59:23,2022-10-25 16:19:39,2022-10-25 15:59:27,2022-10-25 16:02:54,2022-10-25 16:09:28,2022-10-25 16:12:32,2022-10-25 16:15:27,2022-10-25 16:17:16,2022-10-25 16:17:56,2022-10-25 16:19:24,4,207,394,184,175,109,40,88,1201,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 Edg/106.0.1370.42",2,,1,,1,3,4,1,7,5,2,6,2,45,17,7,5,1,1,10,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24487,"FI",1.049442,1,9,9,8,99,7,9,8,8,8,4,99,9,8,8,7,1,1,0,0,1,0,0,0,0,9,2,0,0,0,0,5,6,6,2,3,3,1,2,3,2,2,2,1,7,6,1,2,2,3,6,5,4,3,3,2,4,4,3,3,0,1,0,1,6,6,6,6,2,4,3,4,3,6,1,5,7,2,2,1,3,2,3,3,9,3,2,3,"FIN",2022-10-15 09:08:29,2022-10-15 09:39:22,2022-10-15 09:09:00,2022-10-15 09:12:52,2022-10-15 09:19:31,2022-10-15 09:25:47,2022-10-15 09:32:24,2022-10-15 09:35:58,2022-10-15 09:36:47,2022-10-15 09:39:08,31,232,399,376,397,214,49,141,1839,"w5q84",94.93671,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36 Edg/106.0.1370.37",2,1,,1,,2,5,1,3,6,4,7,2,72,13,4,5,6,1,3,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24495,"FI",0.6876056,1,9,9,9,6,7,9,9,9,9,9,2,8,8,5,6,3,3,3,3,3,2,1,1,1,1,6,4,0,0,0,3,1,1,6,4,3,1,3,2,1,3,2,1,4,4,1,1,1,3,6,5,5,3,2,3,3,4,4,4,0,1,1,1,6,6,6,6,2,0,0,0,0,6,1,4,5,4,3,2,2,2,1,1,1,3,2,2,"FIN",2022-10-12 15:16:20,2022-10-12 15:28:45,2022-10-12 15:16:44,2022-10-12 15:18:55,2022-10-12 15:20:47,2022-10-12 15:23:07,2022-10-12 15:25:35,2022-10-12 15:26:46,2022-10-12 15:27:06,2022-10-12 15:28:32,24,131,112,140,148,71,20,86,732,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,,,1,3,1,4,5,2,6,7,1,54,17,6,5,1,2,9,"FI193"
"CRON2W5e01","1.0","28.03.2024",24552,"FI",0.7484873,1,8,8,9,8,8,9,9,9,9,7,6,8,10,9,4,3,4,2,1,1,1,1,1,4,1,1,0,0,0,0,2,5,5,4,5,3,1,3,2,2,2,2,1,6,6,2,2,1,3,5,5,4,4,3,2,3,4,3,3,6,6,6,6,0,1,1,1,1,4,3,4,3,6,1,6,6,2,1,1,2,1,4,3,3,5,1,3,"FIN",2022-10-21 07:38:11,2022-10-21 07:48:37,2022-10-21 07:38:15,2022-10-21 07:40:09,2022-10-21 07:41:49,2022-10-21 07:43:38,2022-10-21 07:46:17,2022-10-21 07:47:17,2022-10-21 07:47:33,2022-10-21 07:48:28,4,114,100,109,159,60,16,55,617,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,,1,,1,1,7,6,3,5,4,2,2,41,16,6,5,1,2,9,"FI1D9"
"CRON2W5e01","1.0","28.03.2024",24583,"FI",0.69172543,1,9,8,9,8,7,8,9,9,9,8,2,10,10,10,8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,6,5,2,2,4,4,3,3,3,4,2,1,7,6,2,2,2,2,5,3,4,3,3,3,3,3,3,3,6,6,6,6,0,1,0,1,1,3,3,4,0,6,1,3,5,3,1,1,1,1,2,3,1,3,3,3,"FIN",2022-10-19 17:04:38,2022-11-17 12:23:48,2022-11-17 11:26:08,2022-11-17 11:29:21,2022-11-17 11:32:03,2022-11-17 12:14:36,2022-11-17 12:19:19,2022-11-17 12:20:48,2022-11-17 12:21:27,2022-11-17 12:23:32,2485290,193,162,2553,283,89,39,125,2488734,"w5q84",100,2,"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",4,,1,,1,4,6,1,7,5,2,3,1,59,20,4,5,1,2,77,"FI197"
"CRON2W5e01","1.0","28.03.2024",24588,"FI",1.4079717,1,7,9,8,8,9,10,8,8,8,7,4,7,7,10,7,4,2,4,4,3,1,0,1,2,1,2,1,2,1,0,3,3,3,3,4,3,1,2,3,3,3,2,3,5,5,1,1,1,1,5,4,4,3,3,3,3,9,3,3,0,1,1,1,6,6,6,6,2,2,2,2,2,2,0,3,5,4,3,3,3,4,2,3,1,3,2,3,"FIN",2022-10-20 14:57:40,2022-10-20 15:23:20,2022-10-20 14:57:47,2022-10-20 15:01:12,2022-10-20 15:05:12,2022-10-20 15:11:53,2022-10-20 15:17:40,2022-10-20 15:19:59,2022-10-20 15:20:55,2022-10-20 15:22:52,7,205,240,401,347,139,56,117,1512,"w5q84",98.73418,1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0",2,1,,1,,6,5,3,1,4,7,2,1,54,12,4,5,1,2,4,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24592,"FI",0.62280864,2,8,9,9,7,8,9,9,8,8,8,4,8,10,8,9,2,2,4,2,3,3,4,3,4,4,4,0,0,0,0,4,3,5,4,2,4,3,2,2,2,4,2,1,5,5,2,2,2,3,4,2,4,4,3,3,3,4,3,3,6,6,6,6,0,1,1,1,1,4,3,4,1,6,1,5,5,5,1,1,1,2,2,2,2,4,2,2,"FIN",2022-10-13 16:10:48,2022-10-13 16:28:21,2022-10-13 16:10:54,2022-10-13 16:16:33,2022-10-13 16:19:45,2022-10-13 16:22:20,2022-10-13 16:25:10,2022-10-13 16:26:14,2022-10-13 16:26:38,2022-10-13 16:28:05,6,339,192,155,170,64,24,87,1037,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",2,,1,,1,1,7,5,4,2,6,3,1,42,25,7,5,1,2,4,"FI1D9"
"CRON2W5e01","1.0","28.03.2024",24620,"FI",0.779561,1,8,8,8,8,9,8,9,8,7,7,5,5,6,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2,5,5,3,1,3,3,1,2,2,2,6,6,1,3,1,2,5,5,4,3,3,3,3,3,3,3,6,6,6,6,1,1,1,1,1,0,4,4,0,6,1,5,7,2,1,1,1,1,5,5,5,5,2,3,"FIN",2022-10-14 20:19:36,2022-10-14 20:41:54,2022-10-14 20:19:42,2022-10-14 20:23:03,2022-10-14 20:25:58,2022-10-14 20:31:05,2022-10-14 20:36:21,2022-10-14 20:38:31,2022-10-14 20:39:13,2022-10-14 20:41:34,6,201,175,307,316,130,42,141,1318,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1",1,1,,1,,3,6,7,1,2,4,5,1,73,9,4,5,6,1,7,"FI195"
"CRON2W5e01","1.0","28.03.2024",24638,"FI",0.85749096,1,8,8,8,7,7,99,9,8,8,3,5,5,10,9,7,3,3,2,1,4,1,1,1,0,2,0,0,0,0,0,5,2,5,4,2,3,1,2,3,3,1,2,1,5,5,1,2,1,2,0,4,4,2,3,2,4,4,4,4,1,1,1,0,6,6,6,6,2,4,0,0,0,0,0,6,5,3,3,1,3,2,2,4,3,4,2,3,"FIN",2022-10-15 07:12:10,2022-10-15 07:24:42,2022-10-15 07:12:14,2022-10-15 07:14:14,2022-10-15 07:16:10,2022-10-15 07:18:44,2022-10-15 07:21:39,2022-10-15 07:22:54,2022-10-15 07:23:15,2022-10-15 07:24:31,4,120,116,154,175,75,21,76,741,"w5q84",98.73418,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G398FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/18.0 Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,,1,,4,5,2,6,3,7,1,2,41,18,7,5,1,2,6,"FI1C2"
"CRON2W5e01","1.0","28.03.2024",24690,"FI",0.6327333,1,9,8,9,9,8,9,8,9,8,9,6,9,9,10,2,4,2,3,2,4,4,3,3,1,1,2,0,0,0,0,1,6,6,1,3,4,1,2,2,2,2,1,1,6,6,1,2,1,2,4,2,5,3,2,4,2,2,2,4,0,1,1,1,6,6,6,6,2,3,1,4,2,6,1,4,5,2,2,2,2,2,2,2,2,3,2,4,"FIN",2022-10-12 11:38:58,2022-10-12 15:54:08,2022-10-12 11:39:07,2022-10-12 11:42:55,2022-10-12 15:40:54,2022-10-12 15:43:36,2022-10-12 15:49:16,2022-10-12 15:51:20,2022-10-12 15:51:46,2022-10-12 15:53:55,9,228,14279,162,340,124,26,129,15297,"w5q84",100,1,"NodeJS",4,1,,,1,3,1,2,4,7,5,6,2,57,15,5,5,1,2,7,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24723,"FI",0.66981596,1,8,8,7,8,8,8,8,7,7,5,0,8,5,7,5,3,2,2,1,2,2,1,2,1,2,4,1,0,0,0,4,1,2,4,2,3,1,3,3,3,3,3,1,6,6,1,1,1,2,7,3,3,5,1,3,4,4,3,4,6,6,6,6,1,1,1,1,1,3,4,4,3,6,1,6,6,4,3,1,1,1,4,3,4,4,3,3,"FIN",2022-11-02 13:46:34,2022-11-02 14:02:17,2022-11-02 13:46:45,2022-11-02 13:49:04,2022-11-02 13:51:49,2022-11-02 13:55:13,2022-11-02 13:58:06,2022-11-02 13:59:40,2022-11-02 14:00:07,2022-11-02 14:02:03,11,139,165,204,173,94,27,116,929,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,,,1,2,5,6,4,1,3,7,1,65,12,4,5,6,1,9,"FI1D9"
"CRON2W5e01","1.0","28.03.2024",24755,"FI",0.6568469,2,8,9,9,8,8,9,8,8,8,7,3,10,9,10,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,5,6,5,6,3,1,1,2,3,2,2,1,6,6,1,1,2,2,2,4,4,3,4,2,4,3,3,3,0,1,0,0,6,6,6,6,2,3,1,3,0,6,1,3,6,2,2,1,2,1,3,4,1,3,2,3,"FIN",2022-10-12 11:13:25,2022-10-12 11:25:45,2022-10-12 11:13:30,2022-10-12 11:15:30,2022-10-12 11:16:57,2022-10-12 11:19:13,2022-10-12 11:23:12,2022-10-12 11:24:17,2022-10-12 11:24:37,2022-10-12 11:25:36,5,120,87,136,239,65,20,59,731,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko)",2,1,,1,,1,7,3,2,5,4,6,1,63,17,7,5,1,1,10,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24791,"FI",0.9656127,2,9,9,10,8,8,10,9,9,9,7,8,10,9,9,9,1,0,1,0,2,5,0,5,0,0,2,0,0,0,0,2,4,5,2,2,3,1,4,3,1,1,2,1,7,7,2,3,3,3,6,6,4,4,4,2,3,2,3,3,0,0,0,0,6,6,6,6,2,2,3,4,4,6,1,4,6,1,4,1,4,3,2,3,2,4,2,3,"FIN",2022-10-12 10:56:12,2022-10-12 11:10:34,2022-10-12 10:56:14,2022-10-12 10:58:49,2022-10-12 11:01:17,2022-10-12 11:03:36,2022-10-12 11:07:07,2022-10-12 11:09:11,2022-10-12 11:09:25,2022-10-12 11:10:24,2,155,148,139,211,124,14,59,852,"w5q84",100,1,"Mozilla/5.0 (Android 10; Mobile; rv:105.0) Gecko/105.0 Firefox/105.0",1,,1,1,,7,5,4,2,3,6,1,1,29,18,7,5,1,1,5,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24813,"FI",0.8248502,1,8,8,8,8,6,8,8,7,8,7,6,7,7,9,6,4,4,4,4,6,3,0,0,0,4,3,0,0,0,0,5,1,3,5,4,6,3,3,3,3,4,1,1,5,5,1,1,1,1,0,4,5,3,3,2,3,3,3,2,6,6,6,6,1,1,1,1,1,0,0,0,0,6,1,2,5,1,1,1,3,2,3,4,1,4,3,3,"FIN",2022-10-12 12:56:28,2022-10-12 13:19:22,2022-10-12 12:56:31,2022-10-12 13:06:46,2022-10-12 13:09:53,2022-10-12 13:12:36,2022-10-12 13:15:49,2022-10-12 13:17:12,2022-10-12 13:17:31,2022-10-12 13:18:50,3,615,187,163,193,83,19,79,1342,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/105.0  Mobile/15E148 Safari/605.1.15",1,1,,,1,6,5,1,4,7,3,2,2,53,24,7,5,1,2,7,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24825,"FI",0.7277933,1,9,8,9,8,7,9,9,9,8,8,3,5,7,7,4,4,2,1,1,4,1,2,0,0,3,5,0,0,0,0,2,4,3,5,3,6,1,3,2,3,3,1,1,7,6,1,2,1,2,6,2,3,5,2,2,4,4,3,4,6,6,6,6,1,1,1,1,1,2,4,3,0,6,1,5,4,5,2,3,2,2,1,2,1,3,2,3,"FIN",2022-10-12 18:09:21,2022-10-12 18:31:31,2022-10-12 18:13:53,2022-10-12 18:16:20,2022-10-12 18:19:07,2022-10-12 18:23:16,2022-10-12 18:27:46,2022-10-12 18:29:14,2022-10-12 18:29:42,2022-10-12 18:31:16,272,147,167,249,270,88,28,94,1315,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.91 Safari/537.36",2,1,,1,,7,1,3,6,4,2,5,2,54,22,6,5,1,2,6,"FI1D9"
"CRON2W5e01","1.0","28.03.2024",24832,"FI",1.8510382,1,8,6,9,7,6,8,6,8,7,8,2,8,7,3,3,1,2,0,1,2,4,2,0,1,0,5,0,0,0,0,6,3,2,5,4,2,1,1,1,2,1,1,1,2,3,2,2,2,3,2,4,4,3,5,3,5,3,3,2,1,1,1,1,6,6,6,6,2,0,0,0,0,6,1,5,6,2,3,4,4,2,1,1,1,4,3,4,"FIN",2022-10-12 11:03:55,2022-10-12 11:14:19,2022-10-12 11:03:57,2022-10-12 11:06:01,2022-10-12 11:08:27,2022-10-12 11:10:16,2022-10-12 11:12:05,2022-10-12 11:13:01,2022-10-12 11:13:17,2022-10-12 11:14:09,2,124,146,109,109,56,16,52,614,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2,,1,1,,1,4,7,5,3,2,6,1,39,13,5,5,1,2,4,"FI1B1"
"CRON2W5e01","1.0","28.03.2024",24889,"FI",0.6782114,2,8,8,7,6,7,7,9,9,6,8,4,5,6,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,5,5,5,3,1,2,3,2,2,2,1,5,6,1,2,2,2,5,6,5,2,3,3,3,3,3,3,6,6,6,6,0,0,0,1,1,1,0,1,1,6,1,5,4,6,4,1,1,2,4,3,3,3,2,3,"FIN",2022-10-26 11:30:40,2022-10-26 12:05:14,2022-10-26 11:30:48,2022-10-26 11:36:57,2022-10-26 11:41:07,2022-10-26 11:46:09,2022-10-26 11:48:51,2022-10-26 11:50:57,2022-10-26 11:52:56,2022-10-26 12:05:00,8,369,250,302,162,126,119,724,2060,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",2,1,,,1,4,2,7,6,1,5,3,1,58,12,5,5,1,1,10,"FI1D9"
